class,tweet
0,"rt [MENTION]: welcome to good burger, home of the good burger, can i fuck your bitch?"
1,niggas actin like hoes most of em bitches
0,"my niggas bigger then the bouncer, roll up in the bitch still smell like an ounce"
0,"""[MENTION]: sniff [URL] perved up scally lad. fuck yeah."
0,"if her bio says ""only god can judge me"" shes a hoe."
0,when niggas say they like latinas they dont mean you fat bitches that smell like fajitas
0,[MENTION] clam it
1,rt [MENTION]: niggaz like all them naked bitches on ig pics niggaz dont love em
0,tired of hoes man
1,rt [MENTION]: brandon phelps a hoe ass nigga and wen i see him ima smack him like da lil bitch he is [HASH]
0,"dumb little broad , move the fuck along bitch"
0,[MENTION] - we do not want you here either! suck my pigs arse you muzzie biotch! get the phuck out and go back to your hellhole life!
0,lmao wallah youre nasty bitch
1,rt [MENTION]: i hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat
0,[MENTION] bitch am not gonna shut shit up feel free to join them
0,"[MENTION] maam ...did you clear that tweet with the [MENTION] ? careful they may brand you ""race traitor"" for the nerve of thinking[EMOJI]"
0,have you hugged a wacko-bird today?
0,rt [MENTION]: lmfao bitch got my phone [URL]
0,rt [MENTION]: “[MENTION]: “[MENTION]: [MENTION] it goes to her ego”   and her head bc it sholl is big” bye bitches
0,[MENTION] shut the fuck up. you guys a mediocre washed basura juice. sit down and win close games against raiders and jets faggot
0,“[MENTION] [MENTION] [MENTION] yall bare hoes yall dnt care bout ??” i spent my childhood in a wild hood
0,[MENTION] pussy nigga its the same term
0,"i got some retarded ass friends, but i love em tho they make my life nicer."
0,[MENTION] such a hoe
0,dont bitch about my attitude because youre the reason i have one
0,mother b is such a bitch[EMOJI][EMOJI]
0,[MENTION] lebron brought the bitch down to his knees chill
0,rt [MENTION]: my dick is called batman because bitches love it when my dark knight rises.
0,[MENTION] got me blushin like drake bitch az. lol
0,promise to love you and obey..and hit it more than once a day..girl i say that genuinely..fuck that bitch.. its what you sayy
0,fuck drama class. this bitch boring as hell
0,rt [MENTION]: being pussy-whipped [URL]
0,"some niggahs save hoes, i aint that heroic."
0,[MENTION] youre trash.
1,[MENTION] [MENTION] [MENTION] so if your 17 and in high school you dont have your own house you fucking faggot
0,[MENTION] [MENTION] [MENTION] that shit chunky lol
0,rt [MENTION]: [MENTION] yeah fuck lunch ill just eat pussy under the staircase by the foriegn language hallway
0,niggas is hoes [HASH] and in real life too....
0,“[MENTION]: “[MENTION]: lol i 4got rose been dat nicca tho” [HASH] never forget.”lol yee i was trippin
0,now thats how you let the beat build bitch .. thats my ish rt [MENTION]: as i hit the kill switch.....
0,[HASH] shy glizzy - awwsome (remix) (feat. 2 chainz & a$ap rocky) via [MENTION]. [URL]
0,[MENTION] yeah way to block me fag your scared you go and hit girls how tough does that make you? tough enough to know id beat...
0,i hate when i see a cold hoe tryna kick knowledge
0,"rt [MENTION]: a quick lesson on the birds and the bees: the birds are looming, oily, sudden. the bees are bulbous, shrieking, hungry.…"
0,"rt [MENTION]: lol foreal yo rt""[MENTION]: lmao, i fucks with [MENTION] & [MENTION] real talk, them bitches know h ..."
0,he trash in concert anyways. rt [MENTION]: dude yall fraud as hell if yall go to j.cole concert and you dont fw his music.
0,i got 99 problems but a bitch aint one
0,ha dat bitch in jail
1,rt [MENTION]: ray j is the perfect example of what happens when you give a lame nigga some pussy.
0,watch-military monday jihadi bitches slaying: badass - a-10 silences taliban during intense night time firefight... [URL]
0,[MENTION] [EMOJI]
0,[MENTION] a bitch got 8 & im trinna change 2 [EMOJI][EMOJI]
1,"look at this coon ass nigga here..... standing on a damn toilet, looking around for his manhood...… [URL]"
0,rt [MENTION]: mckean mckean lol hate half the people there lol weird ass hoes lol corny ass food ( i still kill that shit doe )
0,[MENTION] [MENTION] [MENTION] tx trash your show was a disgrace this am engaging w [MENTION] disrespecting the president
0,id rather have a flat bitch then a bitch who cheats[EMOJI]
0,cuffin these hoes man thats where you went bad at. you prolly gettin laughed at cuz everybody smashed that [EMOJI]
0,rt [MENTION]: [HASH] these bitches is my sons lol
0,rt [MENTION]: ha ha real name is hasean [EMOJI][EMOJI] where yall get these ghetto ass names from?
0,rt [MENTION]: when ling ling talkin shit & u finally understand her [URL]
0,im not from the ghetto.
0,[MENTION] why you gotta phone in your avi texting but you got negative bitches?
1,[MENTION] that was back when nigger music was decent
0,[MENTION] [MENTION] the truth hurts nigguh.
0,tmz hoes [URL]
0,[MENTION] just called me a basic bitch and im not sure how i feel about it
0,"messi is thinking , ""ronaldo is such a bitch, couldnt even make it out his group"" ahaaaaa"
0,"rt [MENTION]: drake said it best when he said ""niggas act more like bitches these days!"""
0,this little bastard comes unto spinellis all the time just to do his little wigger rap thinh and try to say it at me like im gonna die [EMOJI]
0,rt [MENTION]: [MENTION] fix the fucking snipers you retarded piece of shit. fucking overpowered as fuck. they aim down faster then ...
0,"rt [MENTION]: ""[MENTION]: [MENTION] ion like him he annoying [EMOJI] i thincc he knows i dont too""  that nigga a supa fag on dave"
0,rt [MENTION]: - these porn hoes moan at everything !!! [EMOJI][EMOJI][EMOJI] a nigga unbutton her shirt she moaning like stfu
0,“[MENTION]: [MENTION] sick of all the trash talk and cocky attitudes. [HASH]” refs have to take control when needed
0,[MENTION] we need more opinionated bitches.  [HASH]
0,[MENTION] you are a bitch!!!!
0,"""girls that i dated, its okay i aint mad yo, unless you stabbed me in the heart, no love hoe"""
0,thats my young ho i dont want nuthin old but her bank roll
0,rt [MENTION]: “[MENTION]: [MENTION] adam is a sexy bitch”  conceded ass   (jk ilusm)
0,single like a dollar fucking bitches like im slater ..aww mane!
0,rt [MENTION]: [MENTION] u a bitch shorty [HASH] [HASH]
0,stupid ass hoe
0,[MENTION] drug buddy pussy money bitches weed
0,profesional sports are only enjoyed by white trash.
0,"lol i followed the bitch just so i can unfollow her cause she talkin shit, shit away with her two"
0,not even sorry lmao growing up not having shit and still having to work for shit i deserve and seeing bitches get whatever pisses me off
0,[MENTION] bitch ion got no attitude [EMOJI][EMOJI][EMOJI] sorry hoe im shaded rn
0,[MENTION] whats it say... i see bird in it... lmao
0,rt [MENTION]: fuck with us and then we tweaking hoe
0,elizbian is bitch and likes women
0,"im from long beach california... so people automatically think ima badass, or a bitch.... hahha"
0,"rt [MENTION]: if you open a cold beer and it becomes warm before you finish it, youre a bitch."
0,""" bitch get up off me """
0,rt [MENTION]: i swear that bitch.... can not talk... but i love her attitude bruh.. [HASH]
0,[MENTION] now im chewy high with a hard ass dick. ooh there goes my pager could it be a trick bitch?
0,i donated both of my (very expensive) prom dresses to teens who couldnt afford to buy one. dont be a selfish bitch.
0,[MENTION] yellow
0,rt [MENTION]: i took yo job bitch [MENTION]
1,rt [MENTION]: [MENTION] [MENTION] stfu faggot a clip is 4+ holy fucking tittyy shit
0,"rt [MENTION]: ""[MENTION]: rihanna is a talented hoe"" [URL]"
0,chill zahra im getting crackers rn
0,fam. “[MENTION]: telling bitches youre sterile so you can hit em raw >>>>>>”
0,"when you realize how curiosity is a bitch. an should of let the unknown stay, unknown. [HASH]"
0,"if luke hemmings really thinks theyre trash, i must be fucking dirt bc you boys are beautiful dammit"
0,[MENTION] lmaooo roosters is hot trash bro u know it
0,you like those? honestly they tasted like the sole of my shoes rt [MENTION]: [MENTION] thats a shame.
0,"where the bad bitches at? and by ""bad bitches"", i mean ""tacos""."
0,"rt [MENTION]: ""im laughing so hard lay is the un-loyalist of hos""  plea"
0,ha.. yous a lonely hoe
0,happy this nigga nick old i only like red bones ass is watching this.
0,[MENTION] too make up for your yellow chompers? [HASH]
0,"rt [MENTION]: “daddy, batman’s parents are dead.”  “yup.”  “and superman’s.”  “yup.”  “what am i going to be when you die?”  “sad ho…"
1,rt [MENTION]: ill kill this bitch no hesitation [URL]
0,i love jigg jigg[EMOJI]
0,lol they tricking niccas left n right
0,gucci fucked a lot more famous bitches but he the type to not have to speak on it.wonder who opened their mouth?
0,nuggas be to obsessed with the homies. like the cant bag bitches
0,[MENTION] [MENTION] chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after
0,this ignorant bitch on msnbc said police have no training on their weapons. smh
0,[MENTION] [MENTION] ohhhhh you bitch
0,rt [MENTION]: [MENTION] [MENTION] [MENTION] messi is trash
0,[MENTION] id break that little bitches finger
1,"jennifer lawrences nudes sooooo trash. im still smashin though, no doubt"
0,see two of his bitches in the cluuuuub “[MENTION]: what he do for a living? [URL]
0,runnin so much game i fuck around & lap a bitch..
0,arguing over a bitch with a glued on butt
0,"rt [MENTION] ""fuck ur wcw...let me see wat ur current bitch look like."" + oowe..."
0,them squirrels are faggots b rt [MENTION] [HASH] ? [URL]
0,& this bitch ask me why my jeans sag cuz they tryna hold my bandz up [EMOJI]
0,im jus a trill nicca mane
0,[MENTION] all the real gangsters knoww nate aint never loved no hoe
0,he called me just to say he was deleting my number.... bitch please.
0,thats like saying ive had the pinto since 72 rt [MENTION] [MENTION] dude ive had an iphone since the beginning.
0,rt [MENTION]: “[MENTION]: girls like her make it hard for the rest of us [EMOJI] [URL] and u wonder why u bitches get expose…
0,[MENTION] fuck you tony...you greaseball piece of shit-
0,rt [MENTION]: wtf did this bitch do? [EMOJI][EMOJI] [URL]
0," if yo new niggah cant dress better then me , or even close to looking better then me , dnt try to make me... [URL]"
0,my worse bitch looks better than your main bitch. now thats bad right there lol
0,rt [MENTION]: call da po po hoe.
0,"she is not a ""whore"" she a ho"
0,"“[MENTION]: “[MENTION]: where the bitches at ,?? [EMOJI]” yeah where they at [EMOJI]” i dont know they probably at that party [EMOJI]"
1,"everyone calls me ""b"" they be like oh wassup b [EMOJI] and i be like wassup my niggah"
0,"welcome to our land of dispossession! [URL] check out the evil, racist whitey sitting on steps etc. ""reconquista, woo hoo!!"
0,[MENTION] pussy
0,i was getting to the business while you was chasing the bitches
0,"""[MENTION]: 10 sex positions [URL] [URL] this what u call fucking the soul outta bitch [EMOJI]"
0,"""[MENTION]: these hoes aint loyal ; no they aint [URL]  smfh & wonder why nobody decent wants them"
0,roll that weed bitch shake that ass hoe
0,[MENTION] squad builders gets you bitches
1,man i swear todays like nation hit tony while hes driving day.... this chink almost smashed into me...
0,"listening to the latina women talk about their baby daddys and""beating bitches asses"" makes being in the sub at 9am worth it...a little bit"
0,why you talking to hoes about bro nem?! [EMOJI]
0,rt [MENTION]: 0 love for these hoes [URL]
0,"""those ratchet broads dont represent me but your white ass cant talk trash about them cause you on racist shit"" black"
0,"*bows down* ""yes bitchmaster bitch"""
0,rt [MENTION]: bron pregame speeches be so trash though lmao
0,i hope you realize that your both retarded
0,"i wonder if philly fans arent aware that they are complete cunts, or they are aware, but are just ok with it."
0,ronny kamm is a pussy
0,[MENTION] yea he coming back him big rod doing something for that hoe
0,ill get so much pussy. [URL]
0,“[MENTION]: lesbian pussy taste like rainbow trout!”  [HASH]
0,rt [MENTION]: for the last few weeks my name been cripple [EMOJI][EMOJI]
0,"trust no player, fear no bitch."
0,my bird got a headache [EMOJI][EMOJI]
0,[MENTION] wasp eggs
0,tv makes these hoes seem more attractive. *yawns*
0,i guess niccas think if they owe you money for so long youll forget! [EMOJI][EMOJI]
0,some bitches truly aint shit !
0,"rt [MENTION]: “[MENTION]: king was fire rt [MENTION]: king, ti vs tip and that troubleman albums all trash.” most def"
0,"[MENTION] bitch you up and joined the fucking army and those of us around this bitch was like ""where the fuck rob go to the fuckin army?"""
0,"[MENTION] oh, well turns out that baby aint mine! *does jig*"
0,wth is that playing missy? ........ i mean seriously? rt [MENTION]: this movie gone be trash [URL]
1,[MENTION] kill yourself ugly ass monkey looking shit
0,i want some monkey bread [EMOJI][EMOJI]
0,rt [MENTION]: [MENTION] go home bitch
0,[MENTION] only dumb bitches r in 8th
0,"[HASH] is worse than the jig, im convinced"
0,"yeah, he forgot to say ""dumb"" “[MENTION]: [MENTION] made a mistake for calling [MENTION] bitch.”"
0,this bitch just said lorde is rock... no
0,"rt [MENTION]: i am woman, hear me bitch."
0,[HASH] is a bitch. [HASH]
0,"[MENTION] [MENTION] [MENTION] another black man? what does that have to do with anything? once a monkey, always a monkey, chicago idiot"
0,rt [MENTION]: derek jeter ... a class act... a great yankee... a 1st ballot hall of fame inductee to be
